Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
2020-10-20,2020,Salford City,Southend United,3-0,3,0,4,4,3,3,H
2020-10-24,2020,Exeter City,Scunthorpe United,3-1,3,1,4,4,4,2,H
2020-10-24,2020,Barrow,Walsall,2-2,2,2,4,4,4,0,D
2020-10-24,2020,Bradford City,Newport County,0-3,0,3,4,4,3,-3,A
2020-10-24,2020,Cambridge United,Bolton Wanderers,1-1,1,1,4,4,2,0,D
2020-10-24,2020,Cheltenham,Mansfield Town,0-0,0,0,4,4,0,0,D
2020-10-24,2020,Colchester United,Harrogate Town A.F.C.,2-1,2,1,4,4,3,1,H
2020-10-24,2020,Grimsby Town,Carlisle United,1-1,1,1,4,4,2,0,D
2020-10-24,2020,Morecambe,Forest Green Rovers,1-2,1,2,4,4,3,-1,A
2020-10-24,2020,Oldham Athletic,Port Vale,1-2,1,2,4,4,3,-1,A
2020-10-24,2020,Salford City,Crawley Town,1-1,1,1,4,4,2,0,D
2020-10-24,2020,Stevenage Borough,Leyton Orient,0-2,0,2,4,4,2,-2,A
2020-10-24,2020,Tranmere Rovers,Southend United,2-0,2,0,4,4,2,2,H
2020-10-27,2020,Crawley Town,Tranmere Rovers,4-0,4,0,4,4,4,4,H
2020-10-27,2020,Bolton Wanderers,Bradford City,1-0,1,0,4,4,1,1,H
2020-10-27,2020,Carlisle United,Morecambe,3-1,3,1,4,4,4,2,H
2020-10-27,2020,Forest Green Rovers,Grimsby Town,1-0,1,0,4,4,1,1,H
2020-10-27,2020,Harrogate Town A.F.C.,Stevenage Borough,0-0,0,0,4,4,0,0,D
2020-10-27,2020,Leyton Orient,Exeter City,1-1,1,1,4,4,2,0,D
2020-10-27,2020,Mansfield Town,Barrow,2-4,2,4,4,4,6,-2,A
2020-10-27,2020,Newport County,Colchester United,2-1,2,1,4,4,3,1,H
2020-10-27,2020,Port Vale,Cheltenham,2-1,2,1,4,4,3,1,H
2020-10-27,2020,Southend United,Oldham Athletic,1-2,1,2,4,4,3,-1,A
2020-10-27,2020,Walsall,Cambridge United,0-2,0,2,4,4,2,-2,A
2020-10-31,2020,Exeter City,Carlisle United,1-0,1,0,4,4,1,1,H
2020-10-31,2020,Barrow,Bradford City,1-0,1,0,4,4,1,1,H
2020-10-31,2020,Cheltenham,Forest Green Rovers,2-1,2,1,4,4,3,1,H
2020-10-31,2020,Crawley Town,Cambridge United,2-1,2,1,4,4,3,1,H
2020-10-31,2020,Leyton Orient,Bolton Wanderers,4-0,4,0,4,4,4,4,H
2020-10-31,2020,Mansfield Town,Walsall,1-1,1,1,4,4,2,0,D
2020-10-31,2020,Newport County,Harrogate Town A.F.C.,2-1,2,1,4,4,3,1,H
2020-10-31,2020,Salford City,Oldham Athletic,2-0,2,0,4,4,2,2,H
2020-10-31,2020,Southend United,Port Vale,0-2,0,2,4,4,2,-2,A
2020-10-31,2020,Stevenage Borough,Grimsby Town,0-0,0,0,4,4,0,0,D
2020-10-31,2020,Tranmere Rovers,Morecambe,0-1,0,1,4,4,1,-1,A
2020-11-03,2020,Oldham Athletic,Cheltenham,2-1,2,1,4,4,3,1,H
2020-11-03,2020,Morecambe,Exeter City,2-2,2,2,4,4,4,0,D
2020-11-03,2020,Bolton Wanderers,Mansfield Town,1-1,1,1,4,4,2,0,D
2020-11-03,2020,Bradford City,Southend United,3-0,3,0,4,4,3,3,H
2020-11-03,2020,Cambridge United,Salford City,2-1,2,1,4,4,3,1,H
2020-11-03,2020,Carlisle United,Newport County,3-2,3,2,4,4,5,1,H
2020-11-03,2020,Colchester United,Stevenage Borough,3-1,3,1,4,4,4,2,H
2020-11-03,2020,Forest Green Rovers,Leyton Orient,2-1,2,1,4,4,3,1,H
2020-11-03,2020,Grimsby Town,Barrow,1-0,1,0,4,4,1,1,H
2020-11-03,2020,Harrogate Town A.F.C.,Tranmere Rovers,0-1,0,1,4,4,1,-1,A
2020-11-03,2020,Walsall,Crawley Town,1-0,1,0,4,4,1,1,H
2020-11-13,2020,Bolton Wanderers,Salford City,2-0,2,0,4,4,2,2,H
2020-11-14,2020,Bradford City,Exeter City,2-2,2,2,4,4,4,0,D
2020-11-14,2020,Cambridge United,Barrow,1-1,1,1,4,4,2,0,D
2020-11-14,2020,Carlisle United,Cheltenham,1-2,1,2,4,4,3,-1,A
2020-11-14,2020,Colchester United,Leyton Orient,2-1,2,1,4,4,3,1,H
2020-11-14,2020,Forest Green Rovers,Mansfield Town,1-2,1,2,4,4,3,-1,A
2020-11-14,2020,Harrogate Town A.F.C.,Crawley Town,1-1,1,1,4,4,2,0,D
2020-11-14,2020,Morecambe,Stevenage Borough,1-1,1,1,4,4,2,0,D
2020-11-14,2020,Oldham Athletic,Scunthorpe United,0-2,0,2,4,4,2,-2,A
2020-11-14,2020,Port Vale,Tranmere Rovers,3-4,3,4,4,4,7,-1,A
2020-11-14,2020,Walsall,Southend United,0-1,0,1,4,4,1,-1,A
2020-11-17,2020,Port Vale,Scunthorpe United,0-1,0,1,4,4,1,-1,A
2020-11-20,2020,Mansfield Town,Colchester United,1-1,1,1,4,4,2,0,D
2020-11-21,2020,Crawley Town,Carlisle United,0-3,0,3,4,4,3,-3,A
2020-11-21,2020,Barrow,Forest Green Rovers,2-2,2,2,4,4,4,0,D
2020-11-21,2020,Cheltenham,Walsall,3-0,3,0,4,4,3,3,H
2020-11-21,2020,Exeter City,Oldham Athletic,1-2,1,2,4,4,3,-1,A
2020-11-21,2020,Leyton Orient,Harrogate Town A.F.C.,3-0,3,0,4,4,3,3,H
2020-11-21,2020,Newport County,Port Vale,1-0,1,0,4,4,1,1,H
2020-11-21,2020,Salford City,Bradford City,3-0,3,0,4,4,3,3,H
2020-11-21,2020,Scunthorpe United,Morecambe,1-1,1,1,4,4,2,0,D
2020-11-21,2020,Stevenage Borough,Bolton Wanderers,1-2,1,2,4,4,3,-1,A
2020-11-21,2020,Tranmere Rovers,Grimsby Town,5-0,5,0,4,4,5,5,H
2020-11-24,2020,Barrow,Oldham Athletic,3-4,3,4,4,4,7,-1,A
2020-11-24,2020,Cheltenham,Cambridge United,1-1,1,1,4,4,2,0,D
2020-11-24,2020,Crawley Town,Grimsby Town,1-2,1,2,4,4,3,-1,A
2020-11-24,2020,Exeter City,Colchester United,6-1,6,1,4,4,7,5,H
2020-11-24,2020,Leyton Orient,Bradford City,1-0,1,0,4,4,1,1,H
2020-11-24,2020,Mansfield Town,Harrogate Town A.F.C.,0-1,0,1,4,4,1,-1,A
2020-11-24,2020,Newport County,Walsall,1-1,1,1,4,4,2,0,D
2020-11-24,2020,Salford City,Morecambe,2-1,2,1,4,4,3,1,H
2020-11-24,2020,Scunthorpe United,Bolton Wanderers,0-1,0,1,4,4,1,-1,A
2020-11-24,2020,Southend United,Forest Green Rovers,0-1,0,1,4,4,1,-1,A
2020-11-24,2020,Stevenage Borough,Port Vale,2-1,2,1,4,4,3,1,H
2020-11-24,2020,Tranmere Rovers,Carlisle United,1-0,1,0,4,4,1,1,H
2020-11-28,2020,Port Vale,Leyton Orient,2-3,2,3,4,4,5,-1,A
2020-11-28,2020,Bolton Wanderers,Southend United,3-0,3,0,4,4,3,3,H
2020-12-01,2020,Morecambe,Barrow,1-0,1,0,4,4,1,1,H
2020-12-01,2020,Bradford City,Cheltenham,1-2,1,2,4,4,3,-1,A
2020-12-01,2020,Colchester United,Crawley Town,1-1,1,1,4,4,2,0,D
2020-12-01,2020,Forest Green Rovers,Newport County,1-1,1,1,4,4,2,0,D
2020-12-01,2020,Grimsby Town,Exeter City,1-4,1,4,4,4,5,-3,A
2020-12-01,2020,Harrogate Town A.F.C.,Scunthorpe United,2-5,2,5,4,4,7,-3,A
2020-12-01,2020,Oldham Athletic,Tranmere Rovers,0-1,0,1,4,4,1,-1,A
2020-12-02,2020,Carlisle United,Salford City,2-1,2,1,4,4,3,1,H
2020-12-02,2020,Walsall,Stevenage Borough,1-1,1,1,4,4,2,0,D
2020-12-02,2020,Cambridge United,Mansfield Town,0-1,0,1,4,4,1,-1,A
2020-12-05,2020,Scunthorpe United,Leyton Orient,2-0,2,0,4,4,2,2,H
2020-12-05,2020,Barrow,Salford City,0-1,0,1,4,4,1,-1,A
2020-12-05,2020,Bolton Wanderers,Port Vale,3-6,3,6,4,4,9,-3,A
2020-12-05,2020,Bradford City,Carlisle United,0-1,0,1,4,4,1,-1,A
2020-12-05,2020,Cambridge United,Oldham Athletic,1-2,1,2,4,4,3,-1,A
2020-12-05,2020,Cheltenham,Exeter City,5-3,5,3,4,4,8,2,H
2020-12-05,2020,Harrogate Town A.F.C.,Forest Green Rovers,0-1,0,1,4,4,1,-1,A
2020-12-05,2020,Mansfield Town,Crawley Town,3-3,3,3,4,4,6,0,D
2020-12-05,2020,Newport County,Morecambe,2-1,2,1,4,4,3,1,H
2020-12-05,2020,Stevenage Borough,Southend United,0-0,0,0,4,4,0,0,D
2020-12-05,2020,Tranmere Rovers,Walsall,1-3,1,3,4,4,4,-2,A
2020-12-05,2020,Colchester United,Grimsby Town,2-1,2,1,4,4,3,1,H
2020-12-08,2020,Grimsby Town,Newport County,0-2,0,2,4,4,2,-2,A
2020-12-08,2020,Scunthorpe United,Colchester United,0-1,0,1,4,4,1,-1,A
2020-12-12,2020,Carlisle United,Stevenage Borough,4-0,4,0,4,4,4,4,H
2020-12-12,2020,Crawley Town,Barrow,4-2,4,2,4,4,6,2,H
2020-12-12,2020,Exeter City,Tranmere Rovers,5-0,5,0,4,4,5,5,H
2020-12-12,2020,Forest Green Rovers,Cambridge United,2-0,2,0,4,4,2,2,H
2020-12-12,2020,Grimsby Town,Mansfield Town,1-1,1,1,4,4,2,0,D
2020-12-12,2020,Leyton Orient,Newport County,2-1,2,1,4,4,3,1,H
2020-12-12,2020,Morecambe,Harrogate Town A.F.C.,1-0,1,0,4,4,1,1,H
2020-12-12,2020,Oldham Athletic,Bradford City,3-1,3,1,4,4,4,2,H
2020-12-12,2020,Port Vale,Colchester United,1-1,1,1,4,4,2,0,D
2020-12-12,2020,Salford City,Cheltenham,0-0,0,0,4,4,0,0,D
2020-12-12,2020,Southend United,Scunthorpe United,1-0,1,0,4,4,1,1,H
2020-12-12,2020,Walsall,Bolton Wanderers,2-1,2,1,4,4,3,1,H
2020-12-15,2020,Morecambe,Leyton Orient,2-1,2,1,4,4,3,1,H
2020-12-15,2020,Carlisle United,Mansfield Town,1-0,1,0,4,4,1,1,H
2020-12-15,2020,Oldham Athletic,Walsall,2-3,2,3,4,4,5,-1,A
2020-12-15,2020,Port Vale,Forest Green Rovers,1-1,1,1,4,4,2,0,D
2020-12-15,2020,Salford City,Newport County,1-1,1,1,4,4,2,0,D
2020-12-15,2020,Scunthorpe United,Barrow,2-1,2,1,4,4,3,1,H
2020-12-15,2020,Cambridge United,Colchester United,2-1,2,1,4,4,3,1,H
2020-12-15,2020,Cheltenham,Bolton Wanderers,0-1,0,1,4,4,1,-1,A
2020-12-15,2020,Crawley Town,Bradford City,1-1,1,1,4,4,2,0,D
2020-12-15,2020,Exeter City,Harrogate Town A.F.C.,1-2,1,2,4,4,3,-1,A
2020-12-15,2020,Southend United,Grimsby Town,3-1,3,1,4,4,4,2,H
2020-12-19,2020,Barrow,Cheltenham,3-0,3,0,4,4,3,3,H
2020-12-19,2020,Bolton Wanderers,Tranmere Rovers,0-3,0,3,4,4,3,-3,A
2020-12-19,2020,Bradford City,Cambridge United,1-0,1,0,4,4,1,1,H
2020-12-19,2020,Colchester United,Morecambe,1-2,1,2,4,4,3,-1,A
2020-12-19,2020,Forest Green Rovers,Carlisle United,1-0,1,0,4,4,1,1,H
2020-12-19,2020,Grimsby Town,Scunthorpe United,1-0,1,0,4,4,1,1,H
2020-12-19,2020,Harrogate Town A.F.C.,Salford City,0-1,0,1,4,4,1,-1,A
2020-12-19,2020,Leyton Orient,Crawley Town,1-2,1,2,4,4,3,-1,A
2020-12-19,2020,Mansfield Town,Southend United,1-1,1,1,4,4,2,0,D
2020-12-19,2020,Newport County,Oldham Athletic,2-4,2,4,4,4,6,-2,A
2020-12-19,2020,Walsall,Port Vale,4-3,4,3,4,4,7,1,H
2020-12-22,2020,Grimsby Town,Bradford City,1-2,1,2,4,4,3,-1,A
2020-12-26,2020,Cambridge United,Leyton Orient,2-1,2,1,4,4,3,1,H
2020-12-26,2020,Exeter City,Forest Green Rovers,1-1,1,1,4,4,2,0,D
2020-12-26,2020,Scunthorpe United,Mansfield Town,2-3,2,3,4,4,5,-1,A
2020-12-26,2020,Southend United,Colchester United,2-0,2,0,4,4,2,2,H
2020-12-26,2020,Carlisle United,Bolton Wanderers,3-3,3,3,4,4,6,0,D
2020-12-26,2020,Cheltenham,Stevenage Borough,1-1,1,1,4,4,2,0,D
2020-12-26,2020,Crawley Town,Newport County,1-1,1,1,4,4,2,0,D
2020-12-26,2020,Morecambe,Grimsby Town,3-1,3,1,4,4,4,2,H
2020-12-26,2020,Oldham Athletic,Harrogate Town A.F.C.,1-2,1,2,4,4,3,-1,A
2020-12-26,2020,Port Vale,Barrow,0-2,0,2,4,4,2,-2,A
2020-12-26,2020,Salford City,Walsall,2-0,2,0,4,4,2,2,H
2020-12-26,2020,Tranmere Rovers,Bradford City,0-1,0,1,4,4,1,-1,A
2020-12-29,2020,Stevenage Borough,Cambridge United,1-0,1,0,4,4,1,1,H
2020-12-29,2020,Bradford City,Port Vale,0-0,0,0,4,4,0,0,D
2020-12-29,2020,Forest Green Rovers,Crawley Town,1-2,1,2,4,4,3,-1,A
2020-12-29,2020,Grimsby Town,Oldham Athletic,0-0,0,0,4,4,0,0,D
2020-12-29,2020,Leyton Orient,Southend United,2-0,2,0,4,4,2,2,H
2020-12-29,2020,Walsall,Scunthorpe United,1-2,1,2,4,4,3,-1,A
2020-12-29,2020,Barrow,Tranmere Rovers,1-1,1,1,4,4,2,0,D
2020-12-29,2020,Colchester United,Cheltenham,0-0,0,0,4,4,0,0,D
2021-01-02,2020,Bolton Wanderers,Crawley Town,0-1,0,1,4,4,1,-1,A
2021-01-02,2020,Grimsby Town,Cambridge United,1-2,1,2,4,4,3,-1,A
2021-01-02,2020,Leyton Orient,Salford City,1-0,1,0,4,4,1,1,H
2021-01-02,2020,Mansfield Town,Port Vale,4-0,4,0,4,4,4,4,H
2021-01-02,2020,Stevenage Borough,Scunthorpe United,3-1,3,1,4,4,4,2,H
2021-01-02,2020,Walsall,Carlisle United,0-2,0,2,4,4,2,-2,A
2021-01-05,2020,Mansfield Town,Salford City,2-1,2,1,4,4,3,1,H
2021-01-09,2020,Cambridge United,Harrogate Town A.F.C.,2-1,2,1,4,4,3,1,H
2021-01-09,2020,Port Vale,Grimsby Town,3-0,3,0,4,4,3,3,H
2021-01-09,2020,Southend United,Barrow,1-0,1,0,4,4,1,1,H
2021-01-12,2020,Exeter City,Bolton Wanderers,1-1,1,1,4,4,2,0,D
2021-01-12,2020,Scunthorpe United,Salford City,0-1,0,1,4,4,1,-1,A
2021-01-13,2020,Oldham Athletic,Mansfield Town,2-3,2,3,4,4,5,-1,A
2021-01-16,2020,Barrow,Scunthorpe United,1-0,1,0,4,4,1,1,H
2021-01-16,2020,Bolton Wanderers,Cheltenham,1-1,1,1,4,4,2,0,D
2021-01-16,2020,Colchester United,Cambridge United,1-1,1,1,4,4,2,0,D
2021-01-16,2020,Forest Green Rovers,Port Vale,1-1,1,1,4,4,2,0,D
2021-01-16,2020,Grimsby Town,Southend United,0-0,0,0,4,4,0,0,D
2021-01-16,2020,Leyton Orient,Morecambe,2-0,2,0,4,4,2,2,H
2021-01-16,2020,Newport County,Salford City,0-0,0,0,4,4,0,0,D
2021-01-16,2020,Stevenage Borough,Tranmere Rovers,0-0,0,0,4,4,0,0,D
2021-01-16,2020,Walsall,Oldham Athletic,1-1,1,1,4,4,2,0,D
2021-01-19,2020,Cheltenham,Newport County,1-1,1,1,4,4,2,0,D
2021-01-19,2020,Harrogate Town A.F.C.,Exeter City,0-0,0,0,4,4,0,0,D
2021-01-19,2020,Morecambe,Walsall,1-1,1,1,4,4,2,0,D
2021-01-19,2020,Southend United,Cambridge United,1-2,1,2,4,4,3,-1,A
2021-01-19,2020,Tranmere Rovers,Forest Green Rovers,3-2,3,2,4,4,5,1,H
2021-01-22,2020,Salford City,Harrogate Town A.F.C.,2-2,2,2,4,4,4,0,D
2021-01-23,2020,Exeter City,Stevenage Borough,3-1,3,1,4,4,4,2,H
2021-01-23,2020,Scunthorpe United,Grimsby Town,3-0,3,0,4,4,3,3,H
2021-01-23,2020,Cambridge United,Bradford City,0-0,0,0,4,4,0,0,D
2021-01-23,2020,Leyton Orient,Forest Green Rovers,0-1,0,1,4,4,1,-1,A
2021-01-23,2020,Morecambe,Colchester United,3-0,3,0,4,4,3,3,H
2021-01-23,2020,Oldham Athletic,Newport County,3-2,3,2,4,4,5,1,H
2021-01-23,2020,Port Vale,Walsall,1-3,1,3,4,4,4,-2,A
2021-01-23,2020,Southend United,Mansfield Town,0-1,0,1,4,4,1,-1,A
2021-01-23,2020,Tranmere Rovers,Bolton Wanderers,2-1,2,1,4,4,3,1,H
2021-01-26,2020,Exeter City,Morecambe,0-2,0,2,4,4,2,-2,A
2021-01-26,2020,Cheltenham,Oldham Athletic,2-0,2,0,4,4,2,2,H
2021-01-26,2020,Scunthorpe United,Port Vale,2-0,2,0,4,4,2,2,H
2021-01-26,2020,Southend United,Bradford City,1-3,1,3,4,4,4,-2,A
2021-01-26,2020,Stevenage Borough,Colchester United,0-0,0,0,4,4,0,0,D
2021-01-26,2020,Tranmere Rovers,Harrogate Town A.F.C.,3-2,3,2,4,4,5,1,H
2021-01-29,2020,Colchester United,Scunthorpe United,0-1,0,1,4,4,1,-1,A
2021-01-30,2020,Carlisle United,Exeter City,1-0,1,0,4,4,1,1,H
2021-01-30,2020,Bolton Wanderers,Leyton Orient,2-0,2,0,4,4,2,2,H
2021-01-30,2020,Bradford City,Barrow,2-1,2,1,4,4,3,1,H
2021-01-30,2020,Cambridge United,Crawley Town,3-1,3,1,4,4,4,2,H
2021-01-30,2020,Forest Green Rovers,Cheltenham,0-0,0,0,4,4,0,0,D
2021-01-30,2020,Grimsby Town,Stevenage Borough,1-2,1,2,4,4,3,-1,A
2021-01-30,2020,Harrogate Town A.F.C.,Newport County,2-1,2,1,4,4,3,1,H
2021-01-30,2020,Morecambe,Tranmere Rovers,0-1,0,1,4,4,1,-1,A
2021-01-30,2020,Oldham Athletic,Salford City,2-1,2,1,4,4,3,1,H
2021-01-30,2020,Port Vale,Southend United,5-1,5,1,4,4,6,4,H
2021-02-02,2020,Carlisle United,Forest Green Rovers,1-2,1,2,4,4,3,-1,A
2021-02-02,2020,Crawley Town,Leyton Orient,0-0,0,0,4,4,0,0,D
2021-02-02,2020,Stevenage Borough,Exeter City,0-1,0,1,4,4,1,-1,A
2021-02-06,2020,Exeter City,Bradford City,3-2,3,2,4,4,5,1,H
2021-02-06,2020,Barrow,Cambridge United,0-2,0,2,4,4,2,-2,A
2021-02-06,2020,Crawley Town,Harrogate Town A.F.C.,1-3,1,3,4,4,4,-2,A
2021-02-06,2020,Leyton Orient,Colchester United,0-0,0,0,4,4,0,0,D
2021-02-06,2020,Newport County,Grimsby Town,1-0,1,0,4,4,1,1,H
2021-02-06,2020,Stevenage Borough,Morecambe,2-2,2,2,4,4,4,0,D
2021-02-06,2020,Tranmere Rovers,Port Vale,3-1,3,1,4,4,4,2,H
2021-02-09,2020,Salford City,Cambridge United,4-1,4,1,4,4,5,3,H
2021-02-09,2020,Harrogate Town A.F.C.,Cheltenham,0-1,0,1,4,4,1,-1,A
2021-02-09,2020,Walsall,Mansfield Town,1-1,1,1,4,4,2,0,D
2021-02-09,2020,Bolton Wanderers,Morecambe,1-1,1,1,4,4,2,0,D
2021-02-09,2020,Newport County,Southend United,0-1,0,1,4,4,1,-1,A
2021-02-09,2020,Tranmere Rovers,Stevenage Borough,0-1,0,1,4,4,1,-1,A
2021-02-13,2020,Bolton Wanderers,Stevenage Borough,1-0,1,0,4,4,1,1,H
2021-02-13,2020,Cambridge United,Southend United,0-0,0,0,4,4,0,0,D
2021-02-14,2020,Colchester United,Mansfield Town,2-2,2,2,4,4,4,0,D
2021-02-16,2020,Bradford City,Morecambe,2-1,2,1,4,4,3,1,H
2021-02-16,2020,Crawley Town,Stevenage Borough,0-1,0,1,4,4,1,-1,A
2021-02-16,2020,Forest Green Rovers,Oldham Athletic,4-3,4,3,4,4,7,1,H
2021-02-16,2020,Harrogate Town A.F.C.,Carlisle United,1-0,1,0,4,4,1,1,H
2021-02-16,2020,Newport County,Exeter City,1-1,1,1,4,4,2,0,D
2021-02-16,2020,Salford City,Barrow,1-0,1,0,4,4,1,1,H
2021-02-16,2020,Walsall,Cheltenham,1-2,1,2,4,4,3,-1,A
2021-02-17,2020,Mansfield Town,Bolton Wanderers,2-3,2,3,4,4,5,-1,A
2021-02-20,2020,Barrow,Morecambe,1-2,1,2,4,4,3,-1,A
2021-02-20,2020,Cheltenham,Bradford City,0-2,0,2,4,4,2,-2,A
2021-02-20,2020,Crawley Town,Colchester United,1-0,1,0,4,4,1,1,H
2021-02-20,2020,Leyton Orient,Port Vale,1-1,1,1,4,4,2,0,D
2021-02-20,2020,Mansfield Town,Cambridge United,0-3,0,3,4,4,3,-3,A
2021-02-20,2020,Salford City,Carlisle United,1-1,1,1,4,4,2,0,D
2021-02-20,2020,Scunthorpe United,Harrogate Town A.F.C.,3-1,3,1,4,4,4,2,H
2021-02-20,2020,Southend United,Bolton Wanderers,0-1,0,1,4,4,1,-1,A
2021-02-20,2020,Stevenage Borough,Walsall,1-1,1,1,4,4,2,0,D
2021-02-20,2020,Tranmere Rovers,Oldham Athletic,2-2,2,2,4,4,4,0,D
2021-02-21,2020,Newport County,Forest Green Rovers,0-2,0,2,4,4,2,-2,A
2021-02-23,2020,Morecambe,Salford City,2-1,2,1,4,4,3,1,H
2021-02-23,2020,Bolton Wanderers,Scunthorpe United,2-0,2,0,4,4,2,2,H
2021-02-23,2020,Bradford City,Leyton Orient,1-0,1,0,4,4,1,1,H
2021-02-23,2020,Cambridge United,Cheltenham,0-1,0,1,4,4,1,-1,A
2021-02-23,2020,Carlisle United,Tranmere Rovers,2-3,2,3,4,4,5,-1,A
2021-02-23,2020,Colchester United,Exeter City,1-2,1,2,4,4,3,-1,A
2021-02-23,2020,Grimsby Town,Crawley Town,2-1,2,1,4,4,3,1,H
2021-02-23,2020,Harrogate Town A.F.C.,Mansfield Town,1-0,1,0,4,4,1,1,H
2021-02-23,2020,Oldham Athletic,Barrow,0-1,0,1,4,4,1,-1,A
2021-02-23,2020,Port Vale,Stevenage Borough,0-0,0,0,4,4,0,0,D
2021-02-24,2020,Walsall,Newport County,0-1,0,1,4,4,1,-1,A
2021-02-24,2020,Forest Green Rovers,Southend United,1-3,1,3,4,4,4,-2,A
2021-02-27,2020,Crawley Town,Exeter City,2-0,2,0,4,4,2,2,H
2021-02-27,2020,Bolton Wanderers,Barrow,1-0,1,0,4,4,1,1,H
2021-02-27,2020,Carlisle United,Oldham Athletic,1-3,1,3,4,4,4,-2,A
2021-02-27,2020,Harrogate Town A.F.C.,Grimsby Town,1-0,1,0,4,4,1,1,H
2021-02-27,2020,Leyton Orient,Tranmere Rovers,1-3,1,3,4,4,4,-2,A
2021-02-27,2020,Mansfield Town,Morecambe,1-0,1,0,4,4,1,1,H
2021-02-27,2020,Newport County,Stevenage Borough,0-0,0,0,4,4,0,0,D
2021-02-27,2020,Port Vale,Cambridge United,0-1,0,1,4,4,1,-1,A
2021-02-27,2020,Scunthorpe United,Cheltenham,0-2,0,2,4,4,2,-2,A
2021-02-27,2020,Southend United,Salford City,0-0,0,0,4,4,0,0,D
2021-02-27,2020,Walsall,Bradford City,1-2,1,2,4,4,3,-1,A
2021-02-27,2020,Forest Green Rovers,Colchester United,3-0,3,0,4,4,3,3,H
2021-03-02,2020,Morecambe,Crawley Town,3-1,3,1,4,4,4,2,H
2021-03-02,2020,Barrow,Harrogate Town A.F.C.,0-1,0,1,4,4,1,-1,A
2021-03-02,2020,Bradford City,Mansfield Town,1-0,1,0,4,4,1,1,H
2021-03-02,2020,Cambridge United,Scunthorpe United,0-1,0,1,4,4,1,-1,A
2021-03-02,2020,Cheltenham,Southend United,1-0,1,0,4,4,1,1,H
2021-03-02,2020,Colchester United,Carlisle United,2-1,2,1,4,4,3,1,H
2021-03-02,2020,Exeter City,Walsall,0-0,0,0,4,4,0,0,D
2021-03-02,2020,Grimsby Town,Leyton Orient,0-1,0,1,4,4,1,-1,A
2021-03-02,2020,Oldham Athletic,Bolton Wanderers,0-2,0,2,4,4,2,-2,A
2021-03-02,2020,Salford City,Port Vale,1-0,1,0,4,4,1,1,H
2021-03-02,2020,Stevenage Borough,Forest Green Rovers,3-0,3,0,4,4,3,3,H
2021-03-02,2020,Tranmere Rovers,Newport County,1-0,1,0,4,4,1,1,H
2021-03-06,2020,Exeter City,Leyton Orient,4-0,4,0,4,4,4,4,H
2021-03-06,2020,Barrow,Mansfield Town,2-0,2,0,4,4,2,2,H
2021-03-06,2020,Bradford City,Bolton Wanderers,1-1,1,1,4,4,2,0,D
2021-03-06,2020,Cambridge United,Walsall,1-0,1,0,4,4,1,1,H
2021-03-06,2020,Cheltenham,Port Vale,3-2,3,2,4,4,5,1,H
2021-03-06,2020,Colchester United,Newport County,0-2,0,2,4,4,2,-2,A
2021-03-06,2020,Grimsby Town,Forest Green Rovers,1-2,1,2,4,4,3,-1,A
2021-03-06,2020,Morecambe,Carlisle United,3-1,3,1,4,4,4,2,H
2021-03-06,2020,Oldham Athletic,Southend United,0-0,0,0,4,4,0,0,D
2021-03-06,2020,Salford City,Scunthorpe United,1-1,1,1,4,4,2,0,D
2021-03-06,2020,Stevenage Borough,Harrogate Town A.F.C.,1-0,1,0,4,4,1,1,H
2021-03-06,2020,Tranmere Rovers,Crawley Town,0-1,0,1,4,4,1,-1,A
2021-03-09,2020,Bolton Wanderers,Cambridge United,2-1,2,1,4,4,3,1,H
2021-03-09,2020,Carlisle United,Grimsby Town,1-1,1,1,4,4,2,0,D
2021-03-09,2020,Crawley Town,Salford City,1-0,1,0,4,4,1,1,H
2021-03-09,2020,Forest Green Rovers,Morecambe,2-2,2,2,4,4,4,0,D
2021-03-09,2020,Harrogate Town A.F.C.,Colchester United,3-0,3,0,4,4,3,3,H
2021-03-09,2020,Leyton Orient,Stevenage Borough,0-0,0,0,4,4,0,0,D
2021-03-09,2020,Mansfield Town,Cheltenham,3-1,3,1,4,4,4,2,H
2021-03-09,2020,Newport County,Bradford City,2-1,2,1,4,4,3,1,H
2021-03-09,2020,Port Vale,Oldham Athletic,0-0,0,0,4,4,0,0,D
2021-03-09,2020,Scunthorpe United,Exeter City,0-2,0,2,4,4,2,-2,A
2021-03-09,2020,Southend United,Tranmere Rovers,0-2,0,2,4,4,2,-2,A
2021-03-12,2020,Walsall,Barrow,0-1,0,1,4,4,1,-1,A
2021-03-13,2020,Leyton Orient,Scunthorpe United,1-1,1,1,4,4,2,0,D
2021-03-13,2020,Carlisle United,Bradford City,3-1,3,1,4,4,4,2,H
2021-03-13,2020,Crawley Town,Mansfield Town,1-0,1,0,4,4,1,1,H
2021-03-13,2020,Exeter City,Cheltenham,0-1,0,1,4,4,1,-1,A
2021-03-13,2020,Forest Green Rovers,Harrogate Town A.F.C.,2-1,2,1,4,4,3,1,H
2021-03-13,2020,Morecambe,Newport County,1-3,1,3,4,4,4,-2,A
2021-03-13,2020,Oldham Athletic,Cambridge United,2-4,2,4,4,4,6,-2,A
2021-03-13,2020,Port Vale,Bolton Wanderers,0-1,0,1,4,4,1,-1,A
2021-03-13,2020,Southend United,Stevenage Borough,0-0,0,0,4,4,0,0,D
