Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1994-01-03,1993,Scarborough,Darlington,3-0,3,0,4,4,3,3,H
1994-01-03,1993,Scunthorpe United,Walsall,5-0,5,0,4,4,5,5,H
1994-01-03,1993,Shrewsbury Town,Colchester United,2-1,2,1,4,4,3,1,H
1994-01-03,1993,Wycombe Wanderers,Hereford United,3-2,3,2,4,4,5,1,H
1994-01-04,1993,Bury,Preston North End,1-1,1,1,4,4,2,0,D
1994-01-04,1993,Wigan Athletic,Rochdale,0-0,0,0,4,4,0,0,D
1994-01-08,1993,Doncaster Rovers,Torquay United,0-2,0,2,4,4,2,-2,A
1994-01-08,1993,Hereford United,Darlington,1-1,1,1,4,4,2,0,D
1994-01-08,1993,Scarborough,Northampton Town,2-1,2,1,4,4,3,1,H
1994-01-11,1993,Wigan Athletic,Walsall,2-2,2,2,4,4,4,0,D
1994-01-15,1993,Bury,Doncaster Rovers,4-0,4,0,4,4,4,4,H
1994-01-15,1993,Colchester United,Hereford United,1-0,1,0,4,4,1,1,H
1994-01-15,1993,Crewe Alexandra,Scarborough,1-1,1,1,4,4,2,0,D
1994-01-15,1993,Darlington,Gillingham,2-1,2,1,4,4,3,1,H
1994-01-15,1993,Lincoln City,Wycombe Wanderers,1-3,1,3,4,4,4,-2,A
1994-01-15,1993,Mansfield Town,Carlisle United,0-1,0,1,4,4,1,-1,A
1994-01-15,1993,Preston North End,Wigan Athletic,3-0,3,0,4,4,3,3,H
1994-01-15,1993,Shrewsbury Town,Chester,3-0,3,0,4,4,3,3,H
1994-01-15,1993,Torquay United,Chesterfield,1-0,1,0,4,4,1,1,H
1994-01-15,1993,Walsall,Rochdale,1-0,1,0,4,4,1,1,H
1994-01-18,1993,Mansfield Town,Hereford United,2-1,2,1,4,4,3,1,H
1994-01-22,1993,Chester,Darlington,0-0,0,0,4,4,0,0,D
1994-01-22,1993,Chesterfield,Preston North End,1-1,1,1,4,4,2,0,D
1994-01-22,1993,Doncaster Rovers,Lincoln City,1-0,1,0,4,4,1,1,H
1994-01-22,1993,Gillingham,Walsall,1-1,1,1,4,4,2,0,D
1994-01-22,1993,Hereford United,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1994-01-22,1993,Rochdale,Torquay United,4-1,4,1,4,4,5,3,H
1994-01-22,1993,Scarborough,Mansfield Town,1-1,1,1,4,4,2,0,D
1994-01-22,1993,Scunthorpe United,Colchester United,1-1,1,1,4,4,2,0,D
1994-01-22,1993,Wigan Athletic,Bury,3-1,3,1,4,4,4,2,H
1994-01-22,1993,Wycombe Wanderers,Northampton Town,1-0,1,0,4,4,1,1,H
1994-01-25,1993,Carlisle United,Bury,1-2,1,2,4,4,3,-1,A
1994-01-25,1993,Chesterfield,Doncaster Rovers,1-1,1,1,4,4,2,0,D
1994-01-25,1993,Darlington,Wigan Athletic,0-0,0,0,4,4,0,0,D
1994-01-25,1993,Wycombe Wanderers,Mansfield Town,1-0,1,0,4,4,1,1,H
1994-01-29,1993,Bury,Scarborough,0-2,0,2,4,4,2,-2,A
1994-01-29,1993,Colchester United,Gillingham,1-2,1,2,4,4,3,-1,A
1994-01-29,1993,Crewe Alexandra,Chesterfield,0-1,0,1,4,4,1,-1,A
1994-01-29,1993,Darlington,Scunthorpe United,2-1,2,1,4,4,3,1,H
1994-01-29,1993,Lincoln City,Rochdale,1-1,1,1,4,4,2,0,D
1994-01-29,1993,Mansfield Town,Wigan Athletic,2-3,2,3,4,4,5,-1,A
1994-01-29,1993,Northampton Town,Doncaster Rovers,0-0,0,0,4,4,0,0,D
1994-01-29,1993,Shrewsbury Town,Wycombe Wanderers,1-0,1,0,4,4,1,1,H
1994-01-29,1993,Torquay United,Chester,1-3,1,3,4,4,4,-2,A
1994-01-29,1993,Walsall,Carlisle United,0-1,0,1,4,4,1,-1,A
1994-02-01,1993,Chester,Lincoln City,1-1,1,1,4,4,2,0,D
1994-02-05,1993,Carlisle United,Northampton Town,0-1,0,1,4,4,1,-1,A
1994-02-05,1993,Chester,Mansfield Town,1-1,1,1,4,4,2,0,D
1994-02-05,1993,Chesterfield,Lincoln City,2-2,2,2,4,4,4,0,D
1994-02-05,1993,Doncaster Rovers,Shrewsbury Town,0-0,0,0,4,4,0,0,D
1994-02-05,1993,Gillingham,Crewe Alexandra,1-3,1,3,4,4,4,-2,A
1994-02-05,1993,Hereford United,Bury,3-0,3,0,4,4,3,3,H
1994-02-05,1993,Rochdale,Preston North End,2-1,2,1,4,4,3,1,H
1994-02-05,1993,Scarborough,Walsall,1-0,1,0,4,4,1,1,H
1994-02-05,1993,Scunthorpe United,Torquay United,1-3,1,3,4,4,4,-2,A
1994-02-05,1993,Wigan Athletic,Colchester United,0-1,0,1,4,4,1,-1,A
1994-02-12,1993,Bury,Carlisle United,2-1,2,1,4,4,3,1,H
1994-02-12,1993,Colchester United,Chesterfield,0-2,0,2,4,4,2,-2,A
1994-02-12,1993,Crewe Alexandra,Scunthorpe United,3-3,3,3,4,4,6,0,D
1994-02-12,1993,Darlington,Hereford United,1-3,1,3,4,4,4,-2,A
1994-02-12,1993,Lincoln City,Wigan Athletic,0-1,0,1,4,4,1,-1,A
1994-02-12,1993,Mansfield Town,Wycombe Wanderers,3-0,3,0,4,4,3,3,H
1994-02-12,1993,Northampton Town,Scarborough,3-2,3,2,4,4,5,1,H
1994-02-12,1993,Preston North End,Gillingham,0-0,0,0,4,4,0,0,D
1994-02-12,1993,Shrewsbury Town,Rochdale,1-1,1,1,4,4,2,0,D
1994-02-12,1993,Torquay United,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1994-02-12,1993,Walsall,Chester,1-1,1,1,4,4,2,0,D
1994-02-19,1993,Chesterfield,Chester,1-2,1,2,4,4,3,-1,A
1994-02-19,1993,Crewe Alexandra,Bury,2-4,2,4,4,4,6,-2,A
1994-02-19,1993,Doncaster Rovers,Walsall,4-0,4,0,4,4,4,4,H
1994-02-19,1993,Lincoln City,Hereford United,3-1,3,1,4,4,4,2,H
1994-02-19,1993,Northampton Town,Colchester United,1-1,1,1,4,4,2,0,D
1994-02-19,1993,Rochdale,Carlisle United,0-1,0,1,4,4,1,-1,A
1994-02-19,1993,Scarborough,Gillingham,1-1,1,1,4,4,2,0,D
1994-02-19,1993,Scunthorpe United,Mansfield Town,2-3,2,3,4,4,5,-1,A
1994-02-19,1993,Shrewsbury Town,Preston North End,1-0,1,0,4,4,1,1,H
1994-02-19,1993,Torquay United,Darlington,2-1,2,1,4,4,3,1,H
1994-02-19,1993,Wycombe Wanderers,Wigan Athletic,0-1,0,1,4,4,1,-1,A
1994-02-26,1993,Bury,Shrewsbury Town,2-3,2,3,4,4,5,-1,A
1994-02-26,1993,Carlisle United,Scarborough,2-0,2,0,4,4,2,2,H
1994-02-26,1993,Chester,Rochdale,3-1,3,1,4,4,4,2,H
1994-02-26,1993,Colchester United,Torquay United,1-2,1,2,4,4,3,-1,A
1994-02-26,1993,Gillingham,Wycombe Wanderers,0-1,0,1,4,4,1,-1,A
1994-02-26,1993,Mansfield Town,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1994-02-26,1993,Preston North End,Lincoln City,2-0,2,0,4,4,2,2,H
1994-02-26,1993,Walsall,Northampton Town,1-3,1,3,4,4,4,-2,A
1994-03-01,1993,Chester,Gillingham,1-0,1,0,4,4,1,1,H
1994-03-01,1993,Preston North End,Hereford United,3-0,3,0,4,4,3,3,H
1994-03-01,1993,Rochdale,Scarborough,2-1,2,1,4,4,3,1,H
1994-03-01,1993,Shrewsbury Town,Lincoln City,1-2,1,2,4,4,3,-1,A
1994-03-04,1993,Doncaster Rovers,Preston North End,1-1,1,1,4,4,2,0,D
1994-03-05,1993,Chesterfield,Carlisle United,3-0,3,0,4,4,3,3,H
1994-03-05,1993,Crewe Alexandra,Walsall,1-2,1,2,4,4,3,-1,A
1994-03-05,1993,Lincoln City,Mansfield Town,1-2,1,2,4,4,3,-1,A
1994-03-05,1993,Northampton Town,Hereford United,0-1,0,1,4,4,1,-1,A
1994-03-05,1993,Rochdale,Colchester United,1-1,1,1,4,4,2,0,D
1994-03-05,1993,Scarborough,Wigan Athletic,4-1,4,1,4,4,5,3,H
1994-03-05,1993,Scunthorpe United,Chester,1-1,1,1,4,4,2,0,D
1994-03-05,1993,Shrewsbury Town,Darlington,1-1,1,1,4,4,2,0,D
1994-03-05,1993,Torquay United,Gillingham,0-1,0,1,4,4,1,-1,A
1994-03-05,1993,Wycombe Wanderers,Bury,2-1,2,1,4,4,3,1,H
1994-03-08,1993,Darlington,Chesterfield,0-0,0,0,4,4,0,0,D
1994-03-08,1993,Northampton Town,Scunthorpe United,4-0,4,0,4,4,4,4,H
1994-03-12,1993,Bury,Lincoln City,1-0,1,0,4,4,1,1,H
1994-03-12,1993,Carlisle United,Scunthorpe United,3-1,3,1,4,4,4,2,H
1994-03-12,1993,Chester,Scarborough,4-1,4,1,4,4,5,3,H
1994-03-12,1993,Colchester United,Wycombe Wanderers,0-2,0,2,4,4,2,-2,A
1994-03-12,1993,Darlington,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1994-03-12,1993,Gillingham,Shrewsbury Town,0-2,0,2,4,4,2,-2,A
1994-03-12,1993,Hereford United,Rochdale,5-1,5,1,4,4,6,4,H
1994-03-12,1993,Mansfield Town,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1994-03-12,1993,Preston North End,Torquay United,3-1,3,1,4,4,4,2,H
1994-03-12,1993,Walsall,Chesterfield,0-1,0,1,4,4,1,-1,A
1994-03-12,1993,Wigan Athletic,Northampton Town,1-1,1,1,4,4,2,0,D
1994-03-15,1993,Chester,Walsall,2-1,2,1,4,4,3,1,H
1994-03-15,1993,Hereford United,Chesterfield,0-3,0,3,4,4,3,-3,A
1994-03-15,1993,Lincoln City,Colchester United,2-0,2,0,4,4,2,2,H
1994-03-15,1993,Northampton Town,Preston North End,2-0,2,0,4,4,2,2,H
1994-03-15,1993,Scunthorpe United,Crewe Alexandra,2-1,2,1,4,4,3,1,H
1994-03-19,1993,Bury,Colchester United,0-1,0,1,4,4,1,-1,A
1994-03-19,1993,Carlisle United,Chester,1-0,1,0,4,4,1,1,H
1994-03-19,1993,Chesterfield,Rochdale,1-1,1,1,4,4,2,0,D
1994-03-19,1993,Crewe Alexandra,Torquay United,2-3,2,3,4,4,5,-1,A
1994-03-19,1993,Doncaster Rovers,Wycombe Wanderers,0-3,0,3,4,4,3,-3,A
1994-03-19,1993,Northampton Town,Lincoln City,0-0,0,0,4,4,0,0,D
1994-03-19,1993,Preston North End,Mansfield Town,3-1,3,1,4,4,4,2,H
1994-03-19,1993,Scunthorpe United,Gillingham,1-1,1,1,4,4,2,0,D
1994-03-19,1993,Shrewsbury Town,Scarborough,2-0,2,0,4,4,2,2,H
1994-03-19,1993,Walsall,Darlington,3-0,3,0,4,4,3,3,H
1994-03-19,1993,Wigan Athletic,Hereford United,3-4,3,4,4,4,7,-1,A
1994-03-22,1993,Wigan Athletic,Doncaster Rovers,0-0,0,0,4,4,0,0,D
1994-03-26,1993,Chester,Wigan Athletic,2-1,2,1,4,4,3,1,H
1994-03-26,1993,Colchester United,Preston North End,1-1,1,1,4,4,2,0,D
1994-03-26,1993,Darlington,Northampton Town,0-1,0,1,4,4,1,-1,A
1994-03-26,1993,Gillingham,Carlisle United,2-0,2,0,4,4,2,2,H
1994-03-26,1993,Hereford United,Walsall,0-1,0,1,4,4,1,-1,A
1994-03-26,1993,Lincoln City,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1994-03-26,1993,Mansfield Town,Bury,2-2,2,2,4,4,4,0,D
1994-03-26,1993,Rochdale,Doncaster Rovers,0-1,0,1,4,4,1,-1,A
1994-03-26,1993,Scarborough,Scunthorpe United,0-1,0,1,4,4,1,-1,A
1994-03-26,1993,Torquay United,Shrewsbury Town,0-0,0,0,4,4,0,0,D
1994-03-26,1993,Wycombe Wanderers,Chesterfield,0-1,0,1,4,4,1,-1,A
1994-03-29,1993,Bury,Torquay United,1-1,1,1,4,4,2,0,D
1994-03-29,1993,Chesterfield,Colchester United,0-0,0,0,4,4,0,0,D
1994-03-29,1993,Hereford United,Scunthorpe United,1-2,1,2,4,4,3,-1,A
1994-03-29,1993,Wigan Athletic,Lincoln City,0-1,0,1,4,4,1,-1,A
1994-03-29,1993,Wycombe Wanderers,Darlington,2-0,2,0,4,4,2,2,H
1994-04-02,1993,Bury,Walsall,1-2,1,2,4,4,3,-1,A
1994-04-02,1993,Carlisle United,Darlington,2-0,2,0,4,4,2,2,H
1994-04-02,1993,Chester,Preston North End,3-2,3,2,4,4,5,1,H
1994-04-02,1993,Doncaster Rovers,Chesterfield,0-0,0,0,4,4,0,0,D
1994-04-02,1993,Mansfield Town,Colchester United,1-1,1,1,4,4,2,0,D
1994-04-02,1993,Northampton Town,Gillingham,1-2,1,2,4,4,3,-1,A
1994-04-02,1993,Scarborough,Rochdale,2-1,2,1,4,4,3,1,H
1994-04-02,1993,Scunthorpe United,Lincoln City,2-0,2,0,4,4,2,2,H
1994-04-02,1993,Shrewsbury Town,Hereford United,2-0,2,0,4,4,2,2,H
1994-04-02,1993,Wigan Athletic,Crewe Alexandra,2-2,2,2,4,4,4,0,D
1994-04-02,1993,Wycombe Wanderers,Torquay United,1-1,1,1,4,4,2,0,D
1994-04-04,1993,Chesterfield,Scunthorpe United,1-1,1,1,4,4,2,0,D
1994-04-04,1993,Colchester United,Scarborough,1-2,1,2,4,4,3,-1,A
1994-04-04,1993,Crewe Alexandra,Carlisle United,2-3,2,3,4,4,5,-1,A
1994-04-04,1993,Darlington,Doncaster Rovers,1-3,1,3,4,4,4,-2,A
1994-04-04,1993,Gillingham,Chester,2-2,2,2,4,4,4,0,D
1994-04-04,1993,Hereford United,Mansfield Town,2-3,2,3,4,4,5,-1,A
1994-04-04,1993,Lincoln City,Shrewsbury Town,0-1,0,1,4,4,1,-1,A
1994-04-04,1993,Preston North End,Northampton Town,1-1,1,1,4,4,2,0,D
1994-04-04,1993,Rochdale,Wycombe Wanderers,2-2,2,2,4,4,4,0,D
1994-04-05,1993,Torquay United,Bury,0-0,0,0,4,4,0,0,D
1994-04-05,1993,Walsall,Wigan Athletic,1-1,1,1,4,4,2,0,D
1994-04-09,1993,Carlisle United,Hereford United,1-2,1,2,4,4,3,-1,A
1994-04-09,1993,Chester,Colchester United,2-1,2,1,4,4,3,1,H
1994-04-09,1993,Doncaster Rovers,Crewe Alexandra,0-0,0,0,4,4,0,0,D
1994-04-09,1993,Mansfield Town,Torquay United,2-1,2,1,4,4,3,1,H
1994-04-09,1993,Northampton Town,Rochdale,1-2,1,2,4,4,3,-1,A
1994-04-09,1993,Scarborough,Lincoln City,2-2,2,2,4,4,4,0,D
1994-04-09,1993,Scunthorpe United,Preston North End,3-1,3,1,4,4,4,2,H
1994-04-09,1993,Shrewsbury Town,Chesterfield,0-0,0,0,4,4,0,0,D
1994-04-09,1993,Wigan Athletic,Darlington,2-0,2,0,4,4,2,2,H
1994-04-09,1993,Wycombe Wanderers,Walsall,3-0,3,0,4,4,3,3,H
1994-04-12,1993,Gillingham,Preston North End,2-2,2,2,4,4,4,0,D
1994-04-12,1993,Rochdale,Shrewsbury Town,1-2,1,2,4,4,3,-1,A
1994-04-16,1993,Bury,Chester,1-1,1,1,4,4,2,0,D
1994-04-16,1993,Colchester United,Darlington,1-2,1,2,4,4,3,-1,A
1994-04-16,1993,Crewe Alexandra,Shrewsbury Town,0-0,0,0,4,4,0,0,D
1994-04-16,1993,Hereford United,Gillingham,2-0,2,0,4,4,2,2,H
1994-04-16,1993,Lincoln City,Carlisle United,0-0,0,0,4,4,0,0,D
1994-04-16,1993,Mansfield Town,Rochdale,0-1,0,1,4,4,1,-1,A
1994-04-16,1993,Northampton Town,Torquay United,0-1,0,1,4,4,1,-1,A
1994-04-16,1993,Preston North End,Walsall,2-0,2,0,4,4,2,2,H
1994-04-16,1993,Scarborough,Wycombe Wanderers,3-1,3,1,4,4,4,2,H
1994-04-16,1993,Scunthorpe United,Doncaster Rovers,1-3,1,3,4,4,4,-2,A
1994-04-16,1993,Wigan Athletic,Chesterfield,1-0,1,0,4,4,1,1,H
1994-04-19,1993,Bury,Gillingham,0-0,0,0,4,4,0,0,D
1994-04-19,1993,Crewe Alexandra,Wigan Athletic,4-1,4,1,4,4,5,3,H
1994-04-19,1993,Wycombe Wanderers,Rochdale,1-1,1,1,4,4,2,0,D
1994-04-23,1993,Carlisle United,Wigan Athletic,3-0,3,0,4,4,3,3,H
1994-04-23,1993,Chester,Hereford United,3-1,3,1,4,4,4,2,H
1994-04-23,1993,Chesterfield,Bury,1-1,1,1,4,4,2,0,D
1994-04-23,1993,Darlington,Preston North End,0-2,0,2,4,4,2,-2,A
1994-04-23,1993,Doncaster Rovers,Scarborough,0-4,0,4,4,4,4,-4,A
1994-04-23,1993,Gillingham,Mansfield Town,1-0,1,0,4,4,1,1,H
1994-04-23,1993,Rochdale,Crewe Alexandra,2-1,2,1,4,4,3,1,H
1994-04-23,1993,Shrewsbury Town,Northampton Town,2-1,2,1,4,4,3,1,H
1994-04-23,1993,Torquay United,Lincoln City,3-2,3,2,4,4,5,1,H
1994-04-23,1993,Walsall,Colchester United,1-2,1,2,4,4,3,-1,A
1994-04-23,1993,Wycombe Wanderers,Scunthorpe United,2-2,2,2,4,4,4,0,D
1994-04-30,1993,Bury,Rochdale,0-1,0,1,4,4,1,-1,A
1994-04-30,1993,Colchester United,Doncaster Rovers,3-1,3,1,4,4,4,2,H
1994-04-30,1993,Crewe Alexandra,Wycombe Wanderers,2-1,2,1,4,4,3,1,H
1994-04-30,1993,Hereford United,Torquay United,2-2,2,2,4,4,4,0,D
1994-04-30,1993,Lincoln City,Walsall,1-2,1,2,4,4,3,-1,A
1994-04-30,1993,Mansfield Town,Darlington,0-3,0,3,4,4,3,-3,A
1994-04-30,1993,Northampton Town,Chester,1-0,1,0,4,4,1,1,H
1994-04-30,1993,Preston North End,Carlisle United,0-3,0,3,4,4,3,-3,A
1994-04-30,1993,Scarborough,Chesterfield,1-1,1,1,4,4,2,0,D
1994-04-30,1993,Scunthorpe United,Shrewsbury Town,1-4,1,4,4,4,5,-3,A
1994-04-30,1993,Wigan Athletic,Gillingham,2-0,2,0,4,4,2,2,H
1994-05-03,1993,Carlisle United,Shrewsbury Town,2-1,2,1,4,4,3,1,H
1994-05-07,1993,Carlisle United,Colchester United,2-0,2,0,4,4,2,2,H
1994-05-07,1993,Chester,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1994-05-07,1993,Chesterfield,Northampton Town,4-0,4,0,4,4,4,4,H
1994-05-07,1993,Darlington,Bury,1-0,1,0,4,4,1,1,H
1994-05-07,1993,Doncaster Rovers,Hereford United,1-0,1,0,4,4,1,1,H
1994-05-07,1993,Gillingham,Lincoln City,1-1,1,1,4,4,2,0,D
1994-05-07,1993,Rochdale,Scunthorpe United,2-3,2,3,4,4,5,-1,A
1994-05-07,1993,Shrewsbury Town,Wigan Athletic,0-0,0,0,4,4,0,0,D
1994-05-07,1993,Torquay United,Scarborough,2-0,2,0,4,4,2,2,H
1994-05-07,1993,Walsall,Mansfield Town,0-2,0,2,4,4,2,-2,A
1994-05-07,1993,Wycombe Wanderers,Preston North End,1-1,1,1,4,4,2,0,D
1994-08-13,1994,Barnet,Scunthorpe United,1-2,1,2,4,4,3,-1,A
1994-08-13,1994,Bury,Rochdale,0-1,0,1,4,4,1,-1,A
1994-08-13,1994,Carlisle United,Wigan Athletic,2-1,2,1,4,4,3,1,H
1994-08-13,1994,Chesterfield,Scarborough,0-1,0,1,4,4,1,-1,A
1994-08-13,1994,Colchester United,Torquay United,1-3,1,3,4,4,4,-2,A
1994-08-13,1994,Darlington,Preston North End,0-0,0,0,4,4,0,0,D
1994-08-13,1994,Fulham,Walsall,1-1,1,1,4,4,2,0,D
1994-08-13,1994,Gillingham,Hartlepool United,0-0,0,0,4,4,0,0,D
1994-08-13,1994,Hereford United,Doncaster Rovers,0-1,0,1,4,4,1,-1,A
1994-08-13,1994,Lincoln City,Exeter City,2-0,2,0,4,4,2,2,H
1994-08-20,1994,Doncaster Rovers,Northampton Town,1-0,1,0,4,4,1,1,H
1994-08-20,1994,Exeter City,Bury,0-4,0,4,4,4,4,-4,A
1994-08-20,1994,Hartlepool United,Darlington,1-0,1,0,4,4,1,1,H
1994-08-20,1994,Hereford United,Preston North End,0-2,0,2,4,4,2,-2,A
1994-08-20,1994,Mansfield Town,Colchester United,2-0,2,0,4,4,2,2,H
1994-08-20,1994,Rochdale,Chesterfield,4-1,4,1,4,4,5,3,H
1994-08-20,1994,Scarborough,Barnet,0-1,0,1,4,4,1,-1,A
1994-08-20,1994,Scunthorpe United,Fulham,1-2,1,2,4,4,3,-1,A
1994-08-20,1994,Torquay United,Carlisle United,1-1,1,1,4,4,2,0,D
1994-08-20,1994,Walsall,Lincoln City,2-1,2,1,4,4,3,1,H
1994-08-20,1994,Wigan Athletic,Gillingham,0-3,0,3,4,4,3,-3,A
1994-08-27,1994,Barnet,Preston North End,2-1,2,1,4,4,3,1,H
1994-08-27,1994,Bury,Hartlepool United,2-0,2,0,4,4,2,2,H
1994-08-27,1994,Carlisle United,Scarborough,2-0,2,0,4,4,2,2,H
1994-08-27,1994,Chesterfield,Mansfield Town,0-1,0,1,4,4,1,-1,A
1994-08-27,1994,Colchester United,Doncaster Rovers,0-3,0,3,4,4,3,-3,A
1994-08-27,1994,Darlington,Exeter City,2-0,2,0,4,4,2,2,H
1994-08-27,1994,Fulham,Wigan Athletic,2-0,2,0,4,4,2,2,H
1994-08-27,1994,Gillingham,Rochdale,1-1,1,1,4,4,2,0,D
1994-08-27,1994,Hereford United,Walsall,0-0,0,0,4,4,0,0,D
1994-08-27,1994,Lincoln City,Torquay United,1-2,1,2,4,4,3,-1,A
1994-08-27,1994,Scunthorpe United,Northampton Town,1-1,1,1,4,4,2,0,D
1994-08-30,1994,Bury,Preston North End,0-0,0,0,4,4,0,0,D
1994-08-30,1994,Doncaster Rovers,Fulham,0-0,0,0,4,4,0,0,D
1994-08-30,1994,Exeter City,Colchester United,1-0,1,0,4,4,1,1,H
1994-08-30,1994,Hartlepool United,Barnet,0-1,0,1,4,4,1,-1,A
1994-08-30,1994,Mansfield Town,Darlington,0-1,0,1,4,4,1,-1,A
1994-08-30,1994,Rochdale,Lincoln City,1-0,1,0,4,4,1,1,H
1994-08-30,1994,Scarborough,Hereford United,3-1,3,1,4,4,4,2,H
1994-08-30,1994,Scunthorpe United,Gillingham,3-0,3,0,4,4,3,3,H
1994-08-30,1994,Torquay United,Northampton Town,2-1,2,1,4,4,3,1,H
1994-08-30,1994,Walsall,Carlisle United,1-2,1,2,4,4,3,-1,A
1994-08-30,1994,Wigan Athletic,Chesterfield,2-3,2,3,4,4,5,-1,A
1994-09-03,1994,Doncaster Rovers,Darlington,0-0,0,0,4,4,0,0,D
1994-09-03,1994,Exeter City,Gillingham,3-0,3,0,4,4,3,3,H
1994-09-03,1994,Hartlepool United,Chesterfield,0-2,0,2,4,4,2,-2,A
1994-09-03,1994,Mansfield Town,Bury,0-2,0,2,4,4,2,-2,A
1994-09-03,1994,Preston North End,Lincoln City,4-0,4,0,4,4,4,4,H
1994-09-03,1994,Rochdale,Hereford United,1-3,1,3,4,4,4,-2,A
1994-09-03,1994,Scarborough,Colchester United,0-1,0,1,4,4,1,-1,A
1994-09-03,1994,Scunthorpe United,Carlisle United,2-3,2,3,4,4,5,-1,A
1994-09-03,1994,Torquay United,Fulham,2-1,2,1,4,4,3,1,H
1994-09-03,1994,Walsall,Northampton Town,1-1,1,1,4,4,2,0,D
1994-09-03,1994,Wigan Athletic,Barnet,1-2,1,2,4,4,3,-1,A
1994-09-10,1994,Barnet,Doncaster Rovers,0-0,0,0,4,4,0,0,D
1994-09-10,1994,Bury,Scunthorpe United,2-0,2,0,4,4,2,2,H
1994-09-10,1994,Carlisle United,Exeter City,1-0,1,0,4,4,1,1,H
1994-09-10,1994,Chesterfield,Walsall,0-0,0,0,4,4,0,0,D
1994-09-10,1994,Colchester United,Hartlepool United,1-0,1,0,4,4,1,1,H
1994-09-10,1994,Darlington,Torquay United,2-1,2,1,4,4,3,1,H
1994-09-10,1994,Fulham,Preston North End,0-1,0,1,4,4,1,-1,A
1994-09-10,1994,Gillingham,Scarborough,3-1,3,1,4,4,4,2,H
1994-09-10,1994,Hereford United,Wigan Athletic,1-2,1,2,4,4,3,-1,A
1994-09-10,1994,Lincoln City,Mansfield Town,3-2,3,2,4,4,5,1,H
1994-09-10,1994,Northampton Town,Rochdale,1-2,1,2,4,4,3,-1,A
1994-09-13,1994,Barnet,Rochdale,6-2,6,2,4,4,8,4,H
1994-09-13,1994,Bury,Doncaster Rovers,2-0,2,0,4,4,2,2,H
1994-09-13,1994,Carlisle United,Mansfield Town,2-1,2,1,4,4,3,1,H
1994-09-13,1994,Chesterfield,Exeter City,2-0,2,0,4,4,2,2,H
1994-09-13,1994,Colchester United,Walsall,3-2,3,2,4,4,5,1,H
1994-09-13,1994,Darlington,Scunthorpe United,1-3,1,3,4,4,4,-2,A
1994-09-13,1994,Fulham,Scarborough,1-2,1,2,4,4,3,-1,A
1994-09-13,1994,Gillingham,Preston North End,2-3,2,3,4,4,5,-1,A
1994-09-13,1994,Hereford United,Torquay United,1-1,1,1,4,4,2,0,D
1994-09-13,1994,Lincoln City,Wigan Athletic,1-0,1,0,4,4,1,1,H
1994-09-13,1994,Northampton Town,Hartlepool United,1-1,1,1,4,4,2,0,D
1994-09-16,1994,Doncaster Rovers,Hereford United,3-0,3,0,4,4,3,3,H
1994-09-17,1994,Exeter City,Lincoln City,1-0,1,0,4,4,1,1,H
1994-09-17,1994,Hartlepool United,Gillingham,2-0,2,0,4,4,2,2,H
1994-09-17,1994,Mansfield Town,Northampton Town,1-1,1,1,4,4,2,0,D
1994-09-17,1994,Preston North End,Darlington,1-3,1,3,4,4,4,-2,A
1994-09-17,1994,Rochdale,Bury,0-3,0,3,4,4,3,-3,A
1994-09-17,1994,Scarborough,Chesterfield,0-1,0,1,4,4,1,-1,A
1994-09-17,1994,Scunthorpe United,Barnet,1-0,1,0,4,4,1,1,H
1994-09-17,1994,Torquay United,Colchester United,3-3,3,3,4,4,6,0,D
1994-09-17,1994,Walsall,Fulham,5-1,5,1,4,4,6,4,H
1994-09-17,1994,Wigan Athletic,Carlisle United,0-2,0,2,4,4,2,-2,A
1994-09-24,1994,Bury,Chesterfield,2-1,2,1,4,4,3,1,H
1994-09-24,1994,Darlington,Colchester United,2-3,2,3,4,4,5,-1,A
1994-09-24,1994,Doncaster Rovers,Preston North End,2-1,2,1,4,4,3,1,H
1994-09-24,1994,Fulham,Hereford United,1-1,1,1,4,4,2,0,D
1994-09-24,1994,Hartlepool United,Lincoln City,0-3,0,3,4,4,3,-3,A
1994-09-24,1994,Mansfield Town,Exeter City,1-1,1,1,4,4,2,0,D
1994-09-24,1994,Northampton Town,Carlisle United,2-1,2,1,4,4,3,1,H
1994-09-24,1994,Scarborough,Rochdale,2-4,2,4,4,4,6,-2,A
1994-09-24,1994,Scunthorpe United,Wigan Athletic,3-1,3,1,4,4,4,2,H
1994-09-24,1994,Torquay United,Barnet,1-2,1,2,4,4,3,-1,A
1994-09-24,1994,Walsall,Gillingham,2-1,2,1,4,4,3,1,H
1994-10-01,1994,Barnet,Fulham,0-0,0,0,4,4,0,0,D
1994-10-01,1994,Carlisle United,Darlington,2-1,2,1,4,4,3,1,H
1994-10-01,1994,Chesterfield,Torquay United,1-0,1,0,4,4,1,1,H
1994-10-01,1994,Colchester United,Bury,1-0,1,0,4,4,1,1,H
