Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1977-08-20,1977,Grimsby Town,Darlington,2-0,2,0,4,4,2,2,H
1977-08-20,1977,Hartlepool United,Torquay United,1-2,1,2,4,4,3,-1,A
1977-08-20,1977,Huddersfield Town,Swansea City,0-0,0,0,4,4,0,0,D
1977-08-20,1977,Reading,Southend United,0-1,0,1,4,4,1,-1,A
1977-08-20,1977,Southport,Scunthorpe United,1-1,1,1,4,4,2,0,D
1977-08-20,1977,Stockport County,Watford,1-3,1,3,4,4,4,-2,A
1977-08-20,1977,Wimbledon,Halifax Town,3-3,3,3,4,4,6,0,D
1977-08-20,1977,York City,Aldershot,1-2,1,2,4,4,3,-1,A
1977-08-22,1977,Brentford,Wimbledon,4-1,4,1,4,4,5,3,H
1977-08-22,1977,Southend United,Northampton Town,0-0,0,0,4,4,0,0,D
1977-08-23,1977,Halifax Town,Hartlepool United,3-0,3,0,4,4,3,3,H
1977-08-23,1977,Scunthorpe United,Crewe Alexandra,3-0,3,0,4,4,3,3,H
1977-08-23,1977,Swansea City,Doncaster Rovers,3-0,3,0,4,4,3,3,H
1977-08-24,1977,Aldershot,Stockport County,2-1,2,1,4,4,3,1,H
1977-08-26,1977,Scunthorpe United,AFC Bournemouth,0-0,0,0,4,4,0,0,D
1977-08-26,1977,Southend United,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1977-08-26,1977,Stockport County,Grimsby Town,2-0,2,0,4,4,2,2,H
1977-08-27,1977,Aldershot,Doncaster Rovers,1-0,1,0,4,4,1,1,H
1977-08-27,1977,Brentford,Reading,1-1,1,1,4,4,2,0,D
1977-08-27,1977,Halifax Town,Northampton Town,0-1,0,1,4,4,1,-1,A
1977-08-27,1977,Newport County,Huddersfield Town,2-0,2,0,4,4,2,2,H
1977-08-27,1977,Rochdale,Darlington,2-0,2,0,4,4,2,2,H
1977-08-27,1977,Southport,Hartlepool United,1-1,1,1,4,4,2,0,D
1977-08-27,1977,Swansea City,Barnsley,2-1,2,1,4,4,3,1,H
1977-08-27,1977,Torquay United,Wimbledon,1-1,1,1,4,4,2,0,D
1977-08-27,1977,Watford,York City,1-3,1,3,4,4,4,-2,A
1977-09-02,1977,York City,Stockport County,2-1,2,1,4,4,3,1,H
1977-09-03,1977,AFC Bournemouth,Southend United,0-3,0,3,4,4,3,-3,A
1977-09-03,1977,Barnsley,Newport County,1-0,1,0,4,4,1,1,H
1977-09-03,1977,Crewe Alexandra,Brentford,4-6,4,6,4,4,10,-2,A
1977-09-03,1977,Darlington,Swansea City,1-1,1,1,4,4,2,0,D
1977-09-03,1977,Doncaster Rovers,Watford,0-1,0,1,4,4,1,-1,A
1977-09-03,1977,Grimsby Town,Rochdale,2-1,2,1,4,4,3,1,H
1977-09-03,1977,Hartlepool United,Scunthorpe United,1-0,1,0,4,4,1,1,H
1977-09-03,1977,Huddersfield Town,Aldershot,1-1,1,1,4,4,2,0,D
1977-09-03,1977,Northampton Town,Torquay United,1-0,1,0,4,4,1,1,H
1977-09-03,1977,Reading,Halifax Town,2-1,2,1,4,4,3,1,H
1977-09-03,1977,Wimbledon,Southport,2-2,2,2,4,4,4,0,D
1977-09-06,1977,Darlington,Barnsley,0-2,0,2,4,4,2,-2,A
1977-09-06,1977,Newport County,York City,2-1,2,1,4,4,3,1,H
1977-09-06,1977,Watford,Grimsby Town,1-0,1,0,4,4,1,1,H
1977-09-09,1977,Southport,Northampton Town,3-1,3,1,4,4,4,2,H
1977-09-09,1977,Stockport County,Doncaster Rovers,1-1,1,1,4,4,2,0,D
1977-09-10,1977,Aldershot,Barnsley,0-0,0,0,4,4,0,0,D
1977-09-10,1977,Brentford,AFC Bournemouth,1-1,1,1,4,4,2,0,D
1977-09-10,1977,Halifax Town,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1977-09-10,1977,Hartlepool United,Wimbledon,2-0,2,0,4,4,2,2,H
1977-09-10,1977,Newport County,Darlington,1-1,1,1,4,4,2,0,D
1977-09-10,1977,Scunthorpe United,Southend United,1-2,1,2,4,4,3,-1,A
1977-09-10,1977,Swansea City,Rochdale,3-0,3,0,4,4,3,3,H
1977-09-10,1977,Torquay United,Reading,3-0,3,0,4,4,3,3,H
1977-09-10,1977,Watford,Huddersfield Town,2-0,2,0,4,4,2,2,H
1977-09-10,1977,York City,Grimsby Town,1-2,1,2,4,4,3,-1,A
1977-09-12,1977,Southend United,Swansea City,2-1,2,1,4,4,3,1,H
1977-09-13,1977,AFC Bournemouth,York City,2-1,2,1,4,4,3,1,H
1977-09-13,1977,Barnsley,Scunthorpe United,3-0,3,0,4,4,3,3,H
1977-09-13,1977,Darlington,Halifax Town,2-1,2,1,4,4,3,1,H
1977-09-13,1977,Grimsby Town,Hartlepool United,2-1,2,1,4,4,3,1,H
1977-09-13,1977,Huddersfield Town,Torquay United,1-1,1,1,4,4,2,0,D
1977-09-13,1977,Northampton Town,Stockport County,2-1,2,1,4,4,3,1,H
1977-09-13,1977,Rochdale,Brentford,1-2,1,2,4,4,3,-1,A
1977-09-13,1977,Wimbledon,Aldershot,1-2,1,2,4,4,3,-1,A
1977-09-14,1977,Crewe Alexandra,Newport County,2-0,2,0,4,4,2,2,H
1977-09-14,1977,Reading,Watford,1-3,1,3,4,4,4,-2,A
1977-09-16,1977,Southend United,York City,0-0,0,0,4,4,0,0,D
1977-09-16,1977,Swansea City,Grimsby Town,2-0,2,0,4,4,2,2,H
1977-09-17,1977,AFC Bournemouth,Halifax Town,0-0,0,0,4,4,0,0,D
1977-09-17,1977,Barnsley,Watford,1-0,1,0,4,4,1,1,H
1977-09-17,1977,Crewe Alexandra,Torquay United,2-0,2,0,4,4,2,2,H
1977-09-17,1977,Darlington,Aldershot,1-1,1,1,4,4,2,0,D
1977-09-17,1977,Doncaster Rovers,Brentford,3-1,3,1,4,4,4,2,H
1977-09-17,1977,Huddersfield Town,Stockport County,0-0,0,0,4,4,0,0,D
1977-09-17,1977,Northampton Town,Hartlepool United,5-3,5,3,4,4,8,2,H
1977-09-17,1977,Reading,Southport,3-1,3,1,4,4,4,2,H
1977-09-17,1977,Rochdale,Newport County,0-1,0,1,4,4,1,-1,A
1977-09-17,1977,Scunthorpe United,Wimbledon,3-0,3,0,4,4,3,3,H
1977-09-20,1977,Doncaster Rovers,Southport,2-1,2,1,4,4,3,1,H
1977-09-23,1977,Southport,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1977-09-23,1977,Stockport County,Barnsley,3-0,3,0,4,4,3,3,H
1977-09-24,1977,Aldershot,Rochdale,2-0,2,0,4,4,2,2,H
1977-09-24,1977,Brentford,Scunthorpe United,2-0,2,0,4,4,2,2,H
1977-09-24,1977,Grimsby Town,Doncaster Rovers,0-0,0,0,4,4,0,0,D
1977-09-24,1977,Halifax Town,Southend United,0-1,0,1,4,4,1,-1,A
1977-09-24,1977,Hartlepool United,Reading,2-1,2,1,4,4,3,1,H
1977-09-24,1977,Newport County,Swansea City,1-0,1,0,4,4,1,1,H
1977-09-24,1977,Torquay United,AFC Bournemouth,1-1,1,1,4,4,2,0,D
1977-09-24,1977,Watford,Darlington,2-1,2,1,4,4,3,1,H
1977-09-24,1977,Wimbledon,Northampton Town,2-0,2,0,4,4,2,2,H
1977-09-24,1977,York City,Huddersfield Town,1-1,1,1,4,4,2,0,D
1977-09-26,1977,Stockport County,Brentford,1-1,1,1,4,4,2,0,D
1977-09-26,1977,Torquay United,Darlington,0-0,0,0,4,4,0,0,D
1977-09-27,1977,Doncaster Rovers,Southend United,2-0,2,0,4,4,2,2,H
1977-09-27,1977,Halifax Town,Barnsley,1-1,1,1,4,4,2,0,D
1977-09-27,1977,Hartlepool United,Rochdale,1-0,1,0,4,4,1,1,H
1977-09-27,1977,Northampton Town,Huddersfield Town,3-1,3,1,4,4,4,2,H
1977-09-27,1977,Scunthorpe United,Swansea City,1-0,1,0,4,4,1,1,H
1977-09-27,1977,Southport,Grimsby Town,2-2,2,2,4,4,4,0,D
1977-09-27,1977,Watford,AFC Bournemouth,2-1,2,1,4,4,3,1,H
1977-09-27,1977,Wimbledon,Newport County,3-0,3,0,4,4,3,3,H
1977-09-27,1977,York City,Reading,2-0,2,0,4,4,2,2,H
1977-09-28,1977,Aldershot,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1977-09-30,1977,Southend United,Torquay United,4-0,4,0,4,4,4,4,H
1977-10-01,1977,AFC Bournemouth,Southport,3-1,3,1,4,4,4,2,H
1977-10-01,1977,Barnsley,York City,2-1,2,1,4,4,3,1,H
1977-10-01,1977,Brentford,Halifax Town,4-1,4,1,4,4,5,3,H
1977-10-01,1977,Crewe Alexandra,Hartlepool United,1-0,1,0,4,4,1,1,H
1977-10-01,1977,Darlington,Stockport County,2-2,2,2,4,4,4,0,D
1977-10-01,1977,Huddersfield Town,Doncaster Rovers,4-1,4,1,4,4,5,3,H
1977-10-01,1977,Newport County,Grimsby Town,3-0,3,0,4,4,3,3,H
1977-10-01,1977,Reading,Wimbledon,2-2,2,2,4,4,4,0,D
1977-10-01,1977,Rochdale,Watford,2-3,2,3,4,4,5,-1,A
1977-10-01,1977,Scunthorpe United,Northampton Town,2-2,2,2,4,4,4,0,D
1977-10-01,1977,Swansea City,Aldershot,1-0,1,0,4,4,1,1,H
1977-10-03,1977,Brentford,Watford,0-3,0,3,4,4,3,-3,A
1977-10-03,1977,Southend United,Stockport County,0-2,0,2,4,4,2,-2,A
1977-10-04,1977,Barnsley,Torquay United,2-0,2,0,4,4,2,2,H
1977-10-04,1977,Darlington,Northampton Town,2-0,2,0,4,4,2,2,H
1977-10-04,1977,Grimsby Town,Wimbledon,3-1,3,1,4,4,4,2,H
1977-10-04,1977,Huddersfield Town,Hartlepool United,3-1,3,1,4,4,4,2,H
1977-10-04,1977,Newport County,Scunthorpe United,3-1,3,1,4,4,4,2,H
1977-10-04,1977,Rochdale,Halifax Town,3-1,3,1,4,4,4,2,H
1977-10-04,1977,Swansea City,Southport,1-1,1,1,4,4,2,0,D
1977-10-05,1977,AFC Bournemouth,Doncaster Rovers,0-1,0,1,4,4,1,-1,A
1977-10-05,1977,Crewe Alexandra,York City,1-0,1,0,4,4,1,1,H
1977-10-05,1977,Reading,Aldershot,1-0,1,0,4,4,1,1,H
1977-10-07,1977,Southport,Southend United,0-0,0,0,4,4,0,0,D
1977-10-07,1977,Stockport County,Rochdale,2-0,2,0,4,4,2,2,H
1977-10-07,1977,York City,Darlington,1-2,1,2,4,4,3,-1,A
1977-10-08,1977,Aldershot,Newport County,2-2,2,2,4,4,4,0,D
1977-10-08,1977,Doncaster Rovers,Barnsley,2-1,2,1,4,4,3,1,H
1977-10-08,1977,Grimsby Town,Scunthorpe United,0-0,0,0,4,4,0,0,D
1977-10-08,1977,Halifax Town,Huddersfield Town,0-0,0,0,4,4,0,0,D
1977-10-08,1977,Hartlepool United,AFC Bournemouth,0-1,0,1,4,4,1,-1,A
1977-10-08,1977,Northampton Town,Reading,0-2,0,2,4,4,2,-2,A
1977-10-08,1977,Torquay United,Brentford,2-1,2,1,4,4,3,1,H
1977-10-08,1977,Watford,Swansea City,2-1,2,1,4,4,3,1,H
1977-10-08,1977,Wimbledon,Crewe Alexandra,0-0,0,0,4,4,0,0,D
1977-10-11,1977,Northampton Town,Rochdale,3-1,3,1,4,4,4,2,H
1977-10-12,1977,Torquay United,Southport,2-2,2,2,4,4,4,0,D
1977-10-14,1977,Barnsley,Grimsby Town,1-2,1,2,4,4,3,-1,A
1977-10-14,1977,Crewe Alexandra,Northampton Town,3-2,3,2,4,4,5,1,H
1977-10-14,1977,Southend United,Hartlepool United,1-1,1,1,4,4,2,0,D
1977-10-15,1977,AFC Bournemouth,Wimbledon,1-2,1,2,4,4,3,-1,A
1977-10-15,1977,Aldershot,Watford,1-0,1,0,4,4,1,1,H
1977-10-15,1977,Brentford,Southport,0-0,0,0,4,4,0,0,D
1977-10-15,1977,Darlington,Huddersfield Town,2-2,2,2,4,4,4,0,D
1977-10-15,1977,Halifax Town,Torquay United,0-0,0,0,4,4,0,0,D
1977-10-15,1977,Newport County,Stockport County,2-2,2,2,4,4,4,0,D
1977-10-15,1977,Rochdale,Doncaster Rovers,3-1,3,1,4,4,4,2,H
1977-10-15,1977,Scunthorpe United,Reading,0-1,0,1,4,4,1,-1,A
1977-10-15,1977,Swansea City,York City,1-1,1,1,4,4,2,0,D
1977-10-17,1977,Rochdale,Huddersfield Town,0-0,0,0,4,4,0,0,D
1977-10-21,1977,Doncaster Rovers,Darlington,1-2,1,2,4,4,3,-1,A
1977-10-21,1977,Southport,Halifax Town,1-2,1,2,4,4,3,-1,A
1977-10-21,1977,York City,Rochdale,2-2,2,2,4,4,4,0,D
1977-10-22,1977,Grimsby Town,Aldershot,1-0,1,0,4,4,1,1,H
1977-10-22,1977,Hartlepool United,Brentford,3-1,3,1,4,4,4,2,H
1977-10-22,1977,Huddersfield Town,Barnsley,2-0,2,0,4,4,2,2,H
1977-10-22,1977,Northampton Town,AFC Bournemouth,1-0,1,0,4,4,1,1,H
1977-10-22,1977,Reading,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1977-10-22,1977,Stockport County,Swansea City,2-0,2,0,4,4,2,2,H
1977-10-22,1977,Torquay United,Scunthorpe United,4-2,4,2,4,4,6,2,H
1977-10-22,1977,Watford,Newport County,2-0,2,0,4,4,2,2,H
1977-10-22,1977,Wimbledon,Southend United,1-3,1,3,4,4,4,-2,A
1977-10-25,1977,AFC Bournemouth,Reading,1-0,1,0,4,4,1,1,H
1977-10-28,1977,Stockport County,Southport,2-1,2,1,4,4,3,1,H
1977-10-28,1977,York City,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1977-10-29,1977,Aldershot,AFC Bournemouth,2-0,2,0,4,4,2,2,H
1977-10-29,1977,Barnsley,Hartlepool United,3-2,3,2,4,4,5,1,H
1977-10-29,1977,Brentford,Southend United,1-0,1,0,4,4,1,1,H
1977-10-29,1977,Darlington,Wimbledon,3-1,3,1,4,4,4,2,H
1977-10-29,1977,Huddersfield Town,Grimsby Town,1-3,1,3,4,4,4,-2,A
1977-10-29,1977,Newport County,Torquay United,0-0,0,0,4,4,0,0,D
1977-10-29,1977,Rochdale,Northampton Town,1-1,1,1,4,4,2,0,D
1977-10-29,1977,Scunthorpe United,Halifax Town,2-0,2,0,4,4,2,2,H
1977-10-29,1977,Swansea City,Reading,2-1,2,1,4,4,3,1,H
1977-10-29,1977,Watford,Crewe Alexandra,5-2,5,2,4,4,7,3,H
1977-11-04,1977,Southend United,Barnsley,0-0,0,0,4,4,0,0,D
1977-11-05,1977,AFC Bournemouth,Stockport County,1-0,1,0,4,4,1,1,H
1977-11-05,1977,Brentford,York City,1-0,1,0,4,4,1,1,H
1977-11-05,1977,Crewe Alexandra,Rochdale,2-1,2,1,4,4,3,1,H
1977-11-05,1977,Halifax Town,Doncaster Rovers,0-1,0,1,4,4,1,-1,A
1977-11-05,1977,Hartlepool United,Watford,1-2,1,2,4,4,3,-1,A
1977-11-05,1977,Northampton Town,Newport County,2-4,2,4,4,4,6,-2,A
1977-11-05,1977,Reading,Darlington,2-1,2,1,4,4,3,1,H
1977-11-05,1977,Scunthorpe United,Huddersfield Town,1-1,1,1,4,4,2,0,D
1977-11-05,1977,Southport,Aldershot,1-1,1,1,4,4,2,0,D
1977-11-05,1977,Torquay United,Grimsby Town,3-1,3,1,4,4,4,2,H
1977-11-05,1977,Wimbledon,Swansea City,1-1,1,1,4,4,2,0,D
1977-11-07,1977,Wimbledon,Darlington,1-1,1,1,4,4,2,0,D
1977-11-11,1977,Stockport County,Hartlepool United,6-0,6,0,4,4,6,6,H
1977-11-12,1977,Aldershot,Torquay United,3-0,3,0,4,4,3,3,H
1977-11-12,1977,Barnsley,Brentford,0-0,0,0,4,4,0,0,D
1977-11-12,1977,Darlington,Southend United,2-0,2,0,4,4,2,2,H
1977-11-12,1977,Doncaster Rovers,Northampton Town,4-2,4,2,4,4,6,2,H
1977-11-12,1977,Grimsby Town,Reading,0-1,0,1,4,4,1,-1,A
1977-11-12,1977,Newport County,Halifax Town,2-0,2,0,4,4,2,2,H
1977-11-12,1977,Rochdale,AFC Bournemouth,1-1,1,1,4,4,2,0,D
1977-11-12,1977,Swansea City,Crewe Alexandra,5-0,5,0,4,4,5,5,H
1977-11-12,1977,Watford,Scunthorpe United,4-1,4,1,4,4,5,3,H
1977-11-12,1977,York City,Southport,2-1,2,1,4,4,3,1,H
1977-11-19,1977,AFC Bournemouth,Darlington,2-0,2,0,4,4,2,2,H
1977-11-19,1977,Brentford,Swansea City,0-2,0,2,4,4,2,-2,A
1977-11-19,1977,Crewe Alexandra,Grimsby Town,0-2,0,2,4,4,2,-2,A
1977-11-19,1977,Halifax Town,Aldershot,2-1,2,1,4,4,3,1,H
1977-11-19,1977,Hartlepool United,Doncaster Rovers,0-2,0,2,4,4,2,-2,A
1977-11-19,1977,Northampton Town,Barnsley,1-1,1,1,4,4,2,0,D
1977-11-19,1977,Reading,Huddersfield Town,1-0,1,0,4,4,1,1,H
1977-11-19,1977,Scunthorpe United,Rochdale,1-0,1,0,4,4,1,1,H
1977-11-19,1977,Southend United,Watford,1-0,1,0,4,4,1,1,H
1977-11-19,1977,Southport,Newport County,3-3,3,3,4,4,6,0,D
1977-11-19,1977,Torquay United,Stockport County,2-0,2,0,4,4,2,2,H
1977-11-19,1977,Wimbledon,York City,2-1,2,1,4,4,3,1,H
1977-12-02,1977,Darlington,Brentford,1-3,1,3,4,4,4,-2,A
1977-12-02,1977,Huddersfield Town,Southport,3-1,3,1,4,4,4,2,H
1977-12-02,1977,Stockport County,Wimbledon,2-2,2,2,4,4,4,0,D
1977-12-03,1977,Aldershot,Scunthorpe United,4-0,4,0,4,4,4,4,H
1977-12-03,1977,Barnsley,Reading,4-1,4,1,4,4,5,3,H
1977-12-03,1977,Doncaster Rovers,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1977-12-03,1977,Grimsby Town,AFC Bournemouth,0-2,0,2,4,4,2,-2,A
1977-12-03,1977,Newport County,Hartlepool United,4-2,4,2,4,4,6,2,H
1977-12-03,1977,Rochdale,Southend United,1-2,1,2,4,4,3,-1,A
1977-12-03,1977,Swansea City,Northampton Town,2-4,2,4,4,4,6,-2,A
1977-12-03,1977,Watford,Halifax Town,1-1,1,1,4,4,2,0,D
1977-12-03,1977,York City,Torquay United,0-0,0,0,4,4,0,0,D
1977-12-09,1977,Crewe Alexandra,Stockport County,1-1,1,1,4,4,2,0,D
1977-12-09,1977,Southend United,Newport County,4-2,4,2,4,4,6,2,H
1977-12-10,1977,AFC Bournemouth,Huddersfield Town,1-0,1,0,4,4,1,1,H
1977-12-10,1977,Brentford,Grimsby Town,3-1,3,1,4,4,4,2,H
1977-12-10,1977,Halifax Town,Swansea City,3-1,3,1,4,4,4,2,H
1977-12-10,1977,Hartlepool United,Aldershot,2-2,2,2,4,4,4,0,D
1977-12-10,1977,Northampton Town,York City,1-1,1,1,4,4,2,0,D
1977-12-10,1977,Reading,Doncaster Rovers,3-0,3,0,4,4,3,3,H
1977-12-10,1977,Scunthorpe United,Darlington,3-0,3,0,4,4,3,3,H
1977-12-10,1977,Southport,Watford,2-2,2,2,4,4,4,0,D
1977-12-10,1977,Torquay United,Rochdale,3-0,3,0,4,4,3,3,H
1977-12-10,1977,Wimbledon,Barnsley,0-0,0,0,4,4,0,0,D
1977-12-17,1977,Halifax Town,Rochdale,3-1,3,1,4,4,4,2,H
1977-12-17,1977,Huddersfield Town,Wimbledon,3-0,3,0,4,4,3,3,H
1977-12-26,1977,Aldershot,Brentford,1-0,1,0,4,4,1,1,H
1977-12-26,1977,Barnsley,Crewe Alexandra,4-0,4,0,4,4,4,4,H
1977-12-26,1977,Darlington,Southport,3-0,3,0,4,4,3,3,H
1977-12-26,1977,Doncaster Rovers,Scunthorpe United,1-1,1,1,4,4,2,0,D
1977-12-26,1977,Grimsby Town,Halifax Town,0-0,0,0,4,4,0,0,D
1977-12-26,1977,Huddersfield Town,Southend United,2-0,2,0,4,4,2,2,H
1977-12-26,1977,Newport County,AFC Bournemouth,3-2,3,2,4,4,5,1,H
1977-12-26,1977,Rochdale,Wimbledon,3-0,3,0,4,4,3,3,H
1977-12-26,1977,Stockport County,Reading,2-0,2,0,4,4,2,2,H
1977-12-26,1977,Swansea City,Torquay United,1-1,1,1,4,4,2,0,D
1977-12-26,1977,Watford,Northampton Town,3-0,3,0,4,4,3,3,H
1977-12-26,1977,York City,Hartlepool United,1-0,1,0,4,4,1,1,H
1977-12-27,1977,AFC Bournemouth,Swansea City,0-1,0,1,4,4,1,-1,A
1977-12-27,1977,Brentford,Newport County,3-3,3,3,4,4,6,0,D
1977-12-27,1977,Crewe Alexandra,Huddersfield Town,1-1,1,1,4,4,2,0,D
1977-12-27,1977,Halifax Town,Stockport County,1-1,1,1,4,4,2,0,D
1977-12-27,1977,Hartlepool United,Darlington,2-1,2,1,4,4,3,1,H
1977-12-27,1977,Northampton Town,Grimsby Town,2-1,2,1,4,4,3,1,H
1977-12-27,1977,Scunthorpe United,York City,2-1,2,1,4,4,3,1,H
1977-12-27,1977,Southend United,Aldershot,3-1,3,1,4,4,4,2,H
1977-12-27,1977,Southport,Barnsley,1-1,1,1,4,4,2,0,D
1977-12-27,1977,Torquay United,Watford,2-3,2,3,4,4,5,-1,A
1977-12-28,1977,Reading,Rochdale,4-3,4,3,4,4,7,1,H
1977-12-28,1977,Wimbledon,Doncaster Rovers,3-3,3,3,4,4,6,0,D
1977-12-30,1977,Stockport County,AFC Bournemouth,2-1,2,1,4,4,3,1,H
1977-12-31,1977,Barnsley,Southend United,1-1,1,1,4,4,2,0,D
1977-12-31,1977,Crewe Alexandra,Darlington,2-2,2,2,4,4,4,0,D
1977-12-31,1977,Doncaster Rovers,Halifax Town,1-1,1,1,4,4,2,0,D
1977-12-31,1977,Grimsby Town,Torquay United,3-1,3,1,4,4,4,2,H
1977-12-31,1977,Hartlepool United,Swansea City,0-4,0,4,4,4,4,-4,A
1977-12-31,1977,Huddersfield Town,Scunthorpe United,4-1,4,1,4,4,5,3,H
1977-12-31,1977,Northampton Town,Aldershot,1-1,1,1,4,4,2,0,D
1977-12-31,1977,Reading,Newport County,2-0,2,0,4,4,2,2,H
1977-12-31,1977,Southport,Rochdale,3-1,3,1,4,4,4,2,H
1977-12-31,1977,Wimbledon,Watford,1-3,1,3,4,4,4,-2,A
1977-12-31,1977,York City,Brentford,3-2,3,2,4,4,5,1,H
1978-01-02,1977,AFC Bournemouth,Barnsley,2-2,2,2,4,4,4,0,D
1978-01-02,1977,Aldershot,Southport,0-0,0,0,4,4,0,0,D
1978-01-02,1977,Brentford,Huddersfield Town,1-1,1,1,4,4,2,0,D
1978-01-02,1977,Darlington,Reading,2-0,2,0,4,4,2,2,H
1978-01-02,1977,Halifax Town,York City,2-0,2,0,4,4,2,2,H
1978-01-02,1977,Newport County,Northampton Town,5-3,5,3,4,4,8,2,H
1978-01-02,1977,Rochdale,Crewe Alexandra,0-2,0,2,4,4,2,-2,A
1978-01-02,1977,Scunthorpe United,Stockport County,3-0,3,0,4,4,3,3,H
1978-01-02,1977,Southend United,Grimsby Town,1-1,1,1,4,4,2,0,D
1978-01-02,1977,Swansea City,Wimbledon,3-0,3,0,4,4,3,3,H
1978-01-02,1977,Torquay United,Doncaster Rovers,2-0,2,0,4,4,2,2,H
1978-01-02,1977,Watford,Hartlepool United,1-0,1,0,4,4,1,1,H
1978-01-06,1977,Stockport County,Aldershot,2-1,2,1,4,4,3,1,H
1978-01-07,1977,Barnsley,Darlington,2-1,2,1,4,4,3,1,H
1978-01-07,1977,Crewe Alexandra,Scunthorpe United,1-1,1,1,4,4,2,0,D
1978-01-07,1977,Huddersfield Town,Rochdale,3-1,3,1,4,4,4,2,H
1978-01-07,1977,Reading,AFC Bournemouth,0-0,0,0,4,4,0,0,D
1978-01-07,1977,Southport,Torquay United,0-0,0,0,4,4,0,0,D
1978-01-07,1977,Wimbledon,Brentford,1-1,1,1,4,4,2,0,D
1978-01-07,1977,York City,Newport County,2-0,2,0,4,4,2,2,H
1978-01-10,1977,Doncaster Rovers,Swansea City,1-1,1,1,4,4,2,0,D
1978-01-13,1977,Southend United,Reading,0-2,0,2,4,4,2,-2,A
1978-01-13,1977,Watford,Stockport County,1-0,1,0,4,4,1,1,H
1978-01-14,1977,AFC Bournemouth,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1978-01-14,1977,Aldershot,York City,1-1,1,1,4,4,2,0,D
1978-01-14,1977,Darlington,Grimsby Town,1-2,1,2,4,4,3,-1,A
1978-01-14,1977,Halifax Town,Wimbledon,1-2,1,2,4,4,3,-1,A
1978-01-14,1977,Newport County,Doncaster Rovers,1-0,1,0,4,4,1,1,H
1978-01-14,1977,Northampton Town,Brentford,2-2,2,2,4,4,4,0,D
1978-01-14,1977,Rochdale,Barnsley,1-1,1,1,4,4,2,0,D
1978-01-14,1977,Scunthorpe United,Southport,0-2,0,2,4,4,2,-2,A
1978-01-14,1977,Swansea City,Huddersfield Town,1-0,1,0,4,4,1,1,H
1978-01-14,1977,Torquay United,Hartlepool United,0-0,0,0,4,4,0,0,D
1978-01-21,1977,AFC Bournemouth,Scunthorpe United,1-1,1,1,4,4,2,0,D
1978-01-21,1977,Grimsby Town,Stockport County,0-0,0,0,4,4,0,0,D
1978-01-21,1977,Huddersfield Town,Newport County,2-0,2,0,4,4,2,2,H
1978-01-21,1977,Wimbledon,Torquay United,0-1,0,1,4,4,1,-1,A
1978-01-21,1977,York City,Watford,0-4,0,4,4,4,4,-4,A
1978-01-24,1977,Darlington,Rochdale,1-0,1,0,4,4,1,1,H
1978-01-27,1977,Southend United,AFC Bournemouth,5-1,5,1,4,4,6,4,H
1978-01-27,1977,Stockport County,York City,2-0,2,0,4,4,2,2,H
1978-01-28,1977,Aldershot,Huddersfield Town,3-3,3,3,4,4,6,0,D
1978-01-28,1977,Brentford,Crewe Alexandra,5-1,5,1,4,4,6,4,H
1978-01-28,1977,Swansea City,Darlington,1-2,1,2,4,4,3,-1,A
1978-01-28,1977,Torquay United,Northampton Town,2-1,2,1,4,4,3,1,H
1978-01-28,1977,Watford,Doncaster Rovers,6-0,6,0,4,4,6,6,H
1978-02-01,1977,Crewe Alexandra,Southend United,0-1,0,1,4,4,1,-1,A
1978-02-03,1977,Southend United,Scunthorpe United,2-0,2,0,4,4,2,2,H
1978-02-04,1977,AFC Bournemouth,Brentford,3-2,3,2,4,4,5,1,H
1978-02-04,1977,Darlington,Newport County,2-1,2,1,4,4,3,1,H
1978-02-04,1977,Doncaster Rovers,Stockport County,1-0,1,0,4,4,1,1,H
1978-02-04,1977,Grimsby Town,York City,3-2,3,2,4,4,5,1,H
1978-02-04,1977,Northampton Town,Southport,1-0,1,0,4,4,1,1,H
1978-02-07,1977,Barnsley,Aldershot,2-0,2,0,4,4,2,2,H
1978-02-07,1977,Hartlepool United,Halifax Town,1-1,1,1,4,4,2,0,D
1978-02-08,1977,Reading,Torquay United,3-3,3,3,4,4,6,0,D
1978-02-11,1977,Newport County,Rochdale,3-0,3,0,4,4,3,3,H
1978-02-11,1977,Watford,Barnsley,0-0,0,0,4,4,0,0,D
1978-02-11,1977,Wimbledon,Scunthorpe United,0-0,0,0,4,4,0,0,D
1978-02-17,1977,Southend United,Halifax Town,5-0,5,0,4,4,5,5,H
1978-02-17,1977,Swansea City,Newport County,4-0,4,0,4,4,4,4,H
1978-02-18,1977,Barnsley,Stockport County,0-1,0,1,4,4,1,-1,A
1978-02-18,1977,Reading,Hartlepool United,2-3,2,3,4,4,5,-1,A
1978-02-20,1977,Wimbledon,Hartlepool United,3-0,3,0,4,4,3,3,H
